MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_NA,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,LotFrontage,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NA,Alley_Pave,LotArea,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Artery,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,NA,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ExterQual,ExterCond,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,MasVnrArea,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual,BsmtCond,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NA,BsmtExposure_No,0,Utilities_AllPub,Utilities_NA,Utilities_NoSeWa,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NA,Electrical_SBrkr,0,0,1,BedroomAbvGr,2,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageYrBlt,GarageFinish,GarageCars,0,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_NA,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192.17990943702895,0,1,0,1,0,1325.7816069359953,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,6,0.02702702702702703,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,9922.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,3.25,4551.271263540053,4,3,0,1,0,0,0,0,0,0.02702702702702703,1,4.0,(-0.10119231542972898-0.07352052066703116j),3,3,2,0,940.6040612287404,0,0,0,0,0,1,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144.28083908218568,0,1,0,1,0,1515.6632177036577,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.024390243902439025,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,5839.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.75,2044.299753233346,3,3,0,0,0,0,0,1,0,0.043478260869565216,1,4.0,(0.1041914906940458+0j),3,3,2,63504,0.0,0,0,0,0,0,1,0,0,0,0,9,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152.56423041618189,0,1,0,1,0,1315.164705167799,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,5,0.024390243902439025,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,32.0,0,1,0,0,0,0,3,3,0,0,0,0,1,8345.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1.0,1285.267439792842,3,5,0,1,0,0,0,0,0,0.024390243902439025,2,1.0,(0.30802407362587586+0j),3,4,2,14400,0.0,0,0,0,0,0,1,0,0,0,0,10,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,2445.6964727145355,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.278031643091577,7,0.02,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,1,3440.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1.0,1285.267439792842,2,3,0,0,1,0,0,0,0,0.02,1,1.0,(0.0033674941411335206+0j),2,3,2,19600,0.0,0,0,0,0,0,1,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.40743836382342,0,1,0,1,0,778.6225325490943,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,5,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,1,0,0,668.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.0,1916.187389031599,2,4,0,1,0,0,0,0,0,0.1,3,4.0,(-0.0455507196323951-0.03309453499418375j),3,3,2,18496,560.7423650840018,0,0,0,0,0,1,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49.88477498225796,0,1,0,1,0,1703.3704912826697,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,5,0.07142857142857142,0.07692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,11397.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.75,1916.187389031599,2,4,0,1,0,0,0,0,0,0.07142857142857142,3,4.0,(-0.022139112793703484-0.01608500697693315j),3,3,2,0,560.7423650840018,0,0,0,0,0,1,0,0,0,0,10,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.60674203230342,0,1,0,1,0,472.8537907795193,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,6,0.02631578947368421,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,567.0,0,1,0,0,0,0,3,3,0,0,0,0,1,3226.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.5,2733.1850368563278,3,3,0,0,0,0,0,1,0,0.02631578947368421,1,1.0,(-0.004706367314203836-0.003419376006183455j),3,3,2,20736,0.0,0,0,0,0,0,1,0,0,0,0,2,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.60674203230342,0,1,0,1,0,447.4621410431716,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.02631578947368421,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,265.0,0,1,0,0,0,0,3,3,0,0,0,0,1,336.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1.5,2856.4344035599543,4,5,0,0,0,0,0,1,0,0.02631578947368421,1,1.0,(-0.004706367314203836-0.003419376006183455j),3,3,2,0,148.16207341961706,0,0,0,0,0,1,0,0,0,0,12,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.316200542155286,0,1,0,1,0,489.76300824030386,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.330412131161864,7,0.030303030303030304,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,0,0,0,1,7807.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2.0,1494.2218493442583,2,3,0,1,0,0,0,0,0,0.030303030303030304,1,1.0,(0.13781751057458838+0j),3,3,2,11664,181.01933598375618,0,0,0,0,0,1,0,0,0,0,4,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149.7945552871391,0,1,0,1,0,1211.8387443368965,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.898648307306074,6,0.022222222222222223,0.022222222222222223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,52.0,0,1,0,0,0,0,3,3,0,0,0,0,1,5931.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.75,1394.7449313616578,3,3,0,0,0,0,0,1,0,0.02702702702702703,1,1.0,(0.2787907044275755+0j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,239.18034040617928,0,1,0,1,0,1890.8857979007037,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.966610165238235,5,0.2,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,1,378.0,0,0,1,0,0,0,5,3,0,1,0,0,0,14131.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.75,2642.844655672595,3,5,0,1,0,0,0,0,0,0.25,3,9.0,(-0.17018895697690334-0.12364951504059493j),3,3,2,34596,216.0,0,0,0,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224.31053478714506,0,1,0,1,0,1812.3451900379116,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.125732532083184,5,0.2,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,302.0,0,0,1,0,0,0,5,3,0,0,1,0,0,847.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.0,2456.73931741106,3,4,0,1,0,0,0,0,0,0.2,2,9.0,(0.1431717178480351+0j),3,3,2,0,1185.2965873569365,0,0,0,0,0,1,0,0,0,0,6,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,281.62501132090017,0,1,0,1,0,2113.828167340668,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.125732532083184,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,1,0,0,0,18511.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,5,3.25,3112.308569581534,2,4,0,1,0,0,0,0,0,0.25,3,9.0,(0.4397625719974401+0j),3,3,2,16900,1692.125290869444,0,0,0,0,0,1,0,0,0,0,11,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272.43351463786223,0,1,0,1,0,2031.7813386875214,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.966610165238235,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,456.0,0,0,1,0,0,0,5,3,0,1,0,0,0,15963.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,3.25,5490.0602739847745,3,5,0,1,0,0,0,0,0,0.25,2,9.0,(0.864054667732555+0j),3,3,2,71824,441.7148401401067,0,0,0,0,0,1,0,0,0,0,12,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,281.62501132090017,0,1,0,1,0,2007.7952154269076,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.125732532083184,5,0.2,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,190.0,0,0,1,0,0,0,5,3,0,0,0,0,1,554.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.5,7604.517496058118,4,5,0,0,0,1,0,0,0,0.2,3,9.0,(-0.34955584271370993-0.25396718564426307j),3,3,2,14400,243.55492193753753,0,0,0,0,0,1,0,0,0,0,3,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,266.3343355717522,0,1,0,1,0,2242.4112160786894,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.848931924611133,5,0.16666666666666666,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,1,0,0,0,400.0,0,0,1,0,0,0,5,3,0,1,0,0,0,17442.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,8,3.25,2995.373000421367,2,5,0,1,0,0,0,0,0,0.16666666666666666,3,9.0,(0.2171920488117764+0j),3,3,2,35344,524.0467536394058,0,0,175,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272.43351463786223,0,1,0,1,0,2061.5164709786277,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.966610165238235,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,1,456.0,0,0,1,0,0,0,5,3,0,1,0,0,0,22114.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,10,2.75,3777.6759696472286,3,5,0,1,0,0,0,0,0,0.25,3,9.0,(0.4164114303027293+0j),3,3,2,16900,148.16207341961706,0,0,0,0,0,1,0,0,0,0,10,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,306.37858690953266,0,1,0,1,0,2033.3302363439109,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.966610165238235,5,0.16666666666666666,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,1,0,0,0,365.0,0,0,1,0,0,0,5,3,0,1,0,0,0,852.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,5,2.5,6653.061759464868,4,5,0,0,0,1,0,0,0,0.16666666666666666,3,9.0,(0.021668136531091734+0j),3,3,2,79524,407.8909167902615,0,0,0,0,0,1,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,133.3590257079821,0,1,0,1,0,2442.2830788608267,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.848931924611133,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,970.0,0,0,1,0,0,0,5,3,1,0,0,0,0,20526.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,4.0,3371.5317704720746,2,5,0,1,0,0,0,0,0,0.25,3,9.0,(1.4794628666775869+0j),3,3,2,36864,164.31676725154983,0,0,0,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,356.88291540784064,0,1,0,1,0,2384.070767092511,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.125732532083184,5,0.25,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,791.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.5,4314.3921909015735,3,4,0,0,0,0,0,1,0,0.25,1,4.0,(0.6739336936897592+0j),3,3,2,0,7059.464002316323,0,0,0,0,0,1,0,0,0,0,6,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,197.9596251895063,0,1,0,1,0,1547.8882405187858,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.125732532083184,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,1,120.0,0,0,1,0,0,0,5,3,0,1,0,0,0,9406.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,8,3.25,6019.047018883759,3,5,0,0,0,1,0,0,0,0.25,3,9.0,(-0.029637587300660666-0.021532967601401574j),3,3,2,29584,1060.5960588272992,0,0,0,0,0,1,0,0,0,0,9,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,233.21335906918443,0,1,0,1,0,2028.6826572838459,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.966610165238235,5,0.2,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,0,0,0,0,1,510.0,0,0,1,0,0,0,5,3,0,1,0,0,0,901.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.5,2621.455718164069,3,5,0,1,0,0,0,0,0,0.2,3,9.0,(0.10212902617391147+0j),3,3,2,24964,1075.929830425758,0,0,0,0,0,1,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248.17740177127587,0,1,0,1,0,1963.3326385099986,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.125732532083184,5,0.14285714285714285,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,502.0,0,0,1,0,0,0,4,3,1,0,0,0,0,853.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,5,2.5,7636.870148862625,5,5,0,0,0,1,0,0,0,0.14285714285714285,2,9.0,(0.3552224085222795+0j),3,3,2,37636,353.5533905932738,0,0,0,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,281.62501132090017,0,1,0,1,0,2107.218486214509,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.125732532083184,5,0.125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,280.0,0,0,1,0,0,0,5,3,0,0,1,0,0,11445.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,3.25,6532.59842791128,3,4,0,1,0,0,0,0,0,0.125,3,9.0,(0.03145239358229905+0j),3,3,2,36864,3442.724502483462,0,0,0,0,0,1,0,0,0,0,1,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1902.8867304402934,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.125732532083184,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,1,246.0,0,0,1,0,0,0,5,3,1,0,0,0,0,8141.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,3.25,4873.34181126246,3,5,0,1,0,0,0,0,0,0.25,3,9.0,(-0.056232510892130924-0.04085531061965778j),3,3,2,38416,1060.5960588272992,0,0,0,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.7259986199614,0,1,0,1,0,1575.5036610260274,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.330412131161864,5,0.16666666666666666,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,210.0,0,0,1,0,0,0,4,3,0,0,1,0,0,14354.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,2.75,2335.06356229331,3,4,0,1,0,0,0,0,0,0.16666666666666666,2,9.0,(0.2171920488117764+0j),3,3,2,10000,234.2477321128211,0,0,0,0,0,1,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
